phoebes cab|phoebe|to ross for what its worth, we would have caught her if we were at the right airport.
phoebes cab|ross|yay.
phoebes cab|phoebe|uh, rach, hang on. phoebe tries to give her phone to ross, but he wont take it. he    mouths no.
phoebes cab|rachel|phoebe is everything okay
phoebes cab|phoebe|uhm, actually no. no, youve... you have to get off the plane.
phoebes cab|rachel|what why
phoebes cab|phoebe|i have this feeling that somethings wrong with it. something    is wrong with the left philange.
phoebes cab|rachel|oh, honey, im sure theres nothing wrong with the plane. the passenger in the seat next to rachel looks at her and seems a    little nervous.
phoebes cab|rachel|alright, look, i have to go. i love you, and i will call you    the minute i get to paris. rachel hangs up.
phoebes cab|passenger 1|uhm, what was that
phoebes cab|rachel|oh, that was just my crazy friend. she told me i should get    off the plane, because she had a feeling that there was something    wrong with the left philange.
phoebes cab|passenger 1|okay, that doesnt sound good.
phoebes cab|rachel|i wouldnt worry about it. shes always coming up with stuff    like this, and you know what shes almost never right.
phoebes cab|passenger 1|but she is sometimes.
phoebes cab|rachel|well... the passenger stands up and gets his suitcase from the overhead    compartment.
phoebes cab|rachel|wait, what are you doing
phoebes cab|passenger 1|well, i cant take this plane now.
phoebes cab|air stewardess|excuse me, sir, where are you going
phoebes cab|passenger 1|i have to get off this plane, okay her friend has a    feeling somethings wrong with the left philange.
phoebes cab|rachel|could i get some peanuts
phoebes cab|passenger 2|whats wrong with the plane
phoebes cab|air stewardess|theres nothing wrong with the plane.
phoebes cab|passenger 1|yeah the left philange
phoebes cab|air stewardess|there is no philange
phoebes cab|passenger 1|oh my god. this plane doesnt even have a philange
phoebes cab|passenger 2|im not flying on it
phoebes cab|air stewardess|maam, please sit down
phoebes cab|passenger 3|whats going on
phoebes cab|passenger 1|were all getting off. there is no philange everybody walks out of the plane.
phoebes cab|rachel|this is ridiculous i... she notices that everybody is leaving.
joeys apartment|rachel|yeah, okay. rachel leaves as well.    foosballtable, and chandler and joey are holding the birds.]
joeys apartment|monica|alright. my job here is done.
joeys apartment|chandler|that was... impressive.
joeys apartment|joey|yeah, you didnt even use the tools for most of it
joeys apartment|monica|yeah, they were just slowing me down. alright, i have to get    back to the babies. ill see you girls later. monica leaves.
joeys apartment|chandler|sorry about the table, man.
joeys apartment|joey|yeah.
joeys apartment|chandler|you gonna buy a new one
joeys apartment|joey|probably not. nah. i dont know how much im gonna wanna play    after you go.
joeys apartment|chandler|well, at least we got these little guys out.
joeys apartment|joey|yeah.
joeys apartment|chandler|aww, we were worried about you hm. i guess i better get    used to things crapping in my hand, huh
joeys apartment|joey|im gonna miss these little guys. it was nice having birds    around again.
joeys apartment|chandler|hey, you know what maybe we should keep them here with you.
joeys apartment|joey|what
joeys apartment|chandler|yeah, i mean weve got a lot going on right now. and, plus,    here theyd have their own room.
joeys apartment|joey|i could get a goose
joeys apartment|chandler|you know, i  i think youre set with the poultry.
joeys apartment|joey|thanks man. did you hear that, you guys youre gonna get to    stay here and, and its good, you know, cause, cause now you have a    reason to come visit.
joeys apartment|chandler|i think there may be another reason. so, awkward hug or lame    cool guy handshake
the gate at the airport|joey|uh, lame cool guy handshake, yeah. they do the lame cool guy handshake. they look at each other, and  then they hug.      and theyre about to board the plane again.]
the gate at the airport|gate attendant 2|maam, i assure you, the plane is fine.
the gate at the airport|passenger 2|and you fixed the philange
the gate at the airport|gate attendant 2|yes, the philange is fixed. as a matter of fact, we    put a whole lot of extra philanges onboard, just in case. rachel walks up to the gate. cut to ross and phoebe who come running up to the gate.
the gate at the airport|ross|where is she
the gate at the airport|phoebe|i dont see her.
the gate at the airport|ross|rachel rachel green
the gate at the airport|phoebe|there she is
the gate at the airport|ross|rachel rachel
the gate at the airport|gate attendant 2|wow, excuse me, sir, do you have a boarding pass
the gate at the airport|ross|no, no, i just have to talk to someone.
the gate at the airport|gate attendant 2|im sorry, you cannot go any further without a    boarding pass.
the gate at the airport|ross|no, no, no, but...
the gate at the airport|phoebe|screaming rachel rachel comes back to the gate.
the gate at the airport|rachel|oh my god... what.. what are you guys doing here
the gate at the airport|phoebe|okay, youre on.
the gate at the airport|rachel|what what ross, youre scaring me. whats going on
the gate at the airport|ross|okay, the thing is..
the gate at the airport|rachel|yeah
the gate at the airport|ross|dont go.
the gate at the airport|rachel|what
the gate at the airport|ross|please, please stay with me. i am so in love with you. please,    dont go.
the gate at the airport|rachel|oh my god.
the gate at the airport|ross|i know, i know. i shouldnt have waited till now to say it, but    im.. that was stupid, okay im sorry, but im telling you now. i    love you. do not get on this plane.
the gate at the airport|gate attendant 2|miss are you boarding the plane
the gate at the airport|ross|hey, hey. i know you love me. i know you do.
the gate at the airport|gate attendant 2|miss
the gate at the airport|rachel|i  i have to get on the plane.
the gate at the airport|ross|no, you dont.
the gate at the airport|rachel|yes, i do.
the gate at the airport|ross|no, you dont.
the gate at the airport|rachel|theyre waiting for me, ross. i cant do this right now, im    sorry. im sorry.
the gate at the airport|ross|rachel
the gate at the airport|rachel|im so sorry. she boards the plane.
the gate at the airport|ross|i really thought shed stay.
monica and chandlers apartment|phoebe|im sorry. phoebe hugs ross.    the twins are there. everything has been put into boxes.]
monica and chandlers apartment|monica|well, thats it. everythings packed.
monica and chandlers apartment|chandler|wow, this is weird.
monica and chandlers apartment|monica|i know.
monica and chandlers apartment|joey|yeah. uh, does this mean theres nothing to eat
monica and chandlers apartment|monica|i put three lasagnas in your freezer.
monica and chandlers apartment|joey|i love you he hugs her. phoebe enters.
monica and chandlers apartment|joey|hey
monica and chandlers apartment|phoebe|hey.
monica and chandlers apartment|joey|so did you guys make it in time
monica and chandlers apartment|phoebe|yeah, yeah, he talked to her, but she got on the plane anyway.
monica and chandlers apartment|chandler|wheres ross
rosss apartment|phoebe|he went home. he didnt want to see anybody. 
rosss apartment|rachel|on the answering machine ross, hi. its me. i just got back    on the plane. and i just feel awful. that is so not how i wanted    things to end with us. its just that i wasnt expecting to see you,    and all of a sudden youre there and saying these things... and... and    now im just sitting here and thinking of all the stuff i should have    said, and i didnt. i mean, i didnt even get to tell you that i love    you too. because of course i do. i love you. i love you. i love you.    what am i doing i love you oh, ive gotta see you. ive gotta get    off this plane.
rosss apartment|ross|oh my god
rosss apartment|rachel|on the answering machine excuse me
rosss apartment|air stewardess|on the answering machine miss please, sit down
rosss apartment|rachel|on the answering machine im sorry. im really sorry, but i    need to get off the plane, okay i need to tell someone that i love    love them.
rosss apartment|air stewardess|on the answering machine miss, i cant let you off    the plane.
rosss apartment|ross|let her off the plane
rosss apartment|air stewardess|on the answering machine i am afraid you are gonna    have to take a seat.
rosss apartment|rachel|on the answering machine oh, please, miss, you dont    understand
rosss apartment|ross|try to understand
rosss apartment|rachel|on the answering machine oh, come on, miss, isnt there any    way that you can just let me off... the message is finished. ross jumps over to the answering machine.
rosss apartment|ross|no no oh my god. did she get off the plane did she get off    the plane
rosss apartment|rachel|i got off the plane.
rosss apartment|ross|you got off the plane. he walks over and kisses her.
rosss apartment|rachel|i do love you.
rosss apartment|ross|i love you too, and im never letting you go again.
rosss apartment|rachel|okay. cause this is where i wanna be, okay no more messing    around. i dont wanna mess this up again.
rosss apartment|ross|me neither, okay we are  were done being stupid.
rosss apartment|rachel|okay. you and me, alright this is it.
rosss apartment|ross|this is it. unless were on a break. rachel gives him a look.
monica and chandlers apartment|ross|dont make jokes now. they kiss again.    holding the twins. joey and phoebe are sitting by the window, while    ross and rachel are standing together. the apartment is completely    empty. two men are carrying a large dresser.]
monica and chandlers apartment|monica|okay, please be careful with that. it was my grandmothers. be    careful. two other men are rolling the big white dog out of the apartment.
monica and chandlers apartment|monica|if that falls off the truck, it wouldnt be the worst thing. she slips them some money.
monica and chandlers apartment|ross|wow.
monica and chandlers apartment|rachel|i know. it seems smaller somehow.
monica and chandlers apartment|joey|has it always been purple
monica and chandlers apartment|chandler|to his children look around, you guys. this was your first    home. and it was a happy place, filled with love and laughter. but    more important, because of rent control, it was a friggin steal monica and chandler put jack and erica in their stroller.
monica and chandlers apartment|phoebe|hey, do you realise that at one time or another we all lived    in this apartment
monica and chandlers apartment|monica|oh, yeah, thats true.
monica and chandlers apartment|ross|uh, i havent.
monica and chandlers apartment|monica|wait a minute. what about that summer during college that you    lived with grandma, and you tried to make it as a dancer
monica and chandlers apartment|ross|do you realise we almost made it ten years without that coming    up
monica and chandlers apartment|monica|oh, honey, i forgot. i promised treeger that wed leave our    keys.
monica and chandlers apartment|chandler|oh, okay. chandler and monica walk over to the kitchencounter and leave their    keys. then the other four pick out their keys and leave them as well.
monica and chandlers apartment|phoebe|so, i guess this is it.
monica and chandlers apartment|joey|yeah. i guess so.
monica and chandlers apartment|monica|crying this is harder than i thought it would be.
monica and chandlers apartment|chandler|oh, its gonna be okay. chandler hugs her. monica hugs ross and rachel as chandler gets the stroller with the    twins.
monica and chandlers apartment|rachel|crying do you guys have to go to the new house right away,    or do you have some time
monica and chandlers apartment|monica|we got some time.
monica and chandlers apartment|rachel|okay, should we get some coffee
