phoebes hospital room|joey|not quite sure of how to answer that well uh, look ross i uh, i think carols great and im sure youre a very attractive man, but i.
phoebes hospital room|ross|no the reason im asking is that i sorta had one last night.
phoebes hospital room|joey|you
phoebes hospital room|ross|yeah
phoebes hospital room|joey|wow
phoebes hospital room|ross|yeah
phoebes hospital room|joey|all right so, was it amazing
phoebes hospital room|ross|it was, it was okay.
phoebes hospital room|joey|just okaydid you do it right
phoebes hospital room|ross|look, its just did, did you ever go to a party and think, would really anyone miss me if i werent here
phoebes hospital room|joey|huh. but still ross, youre worst day with two women, pretty much better than any other day yknow what i mean
phoebes hospital room|ross|ohoh, absolutely they both laugh.
phoebes hospital room|ross|its just, my part seemed to be over pretty quickly and then, and then there was a lot of waiting around.
phoebes hospital room|joey|but you got to be with both of them, right
phoebes hospital room|ross|notnot really. thththere was just carol.
phoebes hospital room|joey|not the other one
phoebes hospital room|ross|no, she kept kicking me away
phoebes hospital room|joey|yeah, you dont want that.
phoebes hospital room|ross|no
phoebes hospital room|joey|well hey, at least you got to see a lot of stuff, right
phoebes hospital room|ross|oh i a lot of stuff
phoebes hospital room|joey|you got a little bored
phoebes hospital room|ross|a little. yeah. i made a snack.
phoebes hospital room|joey|yeah what did ya have
phoebes hospital room|ross|just a sandwich. turkey, a little mustard
phoebes hospital room|joey|sounds good.
monica and phoebes|ross|it really was
monica and phoebes|chandler|hey
monica and phoebes|monica|hey
monica and phoebes|chandler|let me tell you about this chick i scored with last night oh no wait a minute that was you
monica and phoebes|monica|hey, check me out, im a slut
monica and phoebes|chandler|so you uh, want to do something tonight
monica and phoebes|monica|oh i cant. dr. roger is coming over again.
monica and phoebes|chandler|oh. oh right right because youre still seeing him and uh, hes a good guy. i mean, i remember a time when he fakes falling asleep.
monica and phoebes|monica|are you okay
monica and phoebes|chandler|yeah totally totally, and you
monica and phoebes|monica|great its so amazing i mean, last time dr. roger came over, i was so nervous, but then after being with you im all like, can the doctor see me now
monica and phoebes|chandler|i bet he can.
monica and phoebes|monica|yknow, i dont have an appointment, but i sure could use a physical. he laughs halfheartedly are you sure youre okay
rachel and barrys bedroom|chandler|oh yeah yeah dont worry about me, ill be fine does a karatay move. attempt at an affair to find that barry was much, much more successful with his.]
rachel and barrys bedroom|rachel|ohh my god barry
rachel and barrys bedroom|barry|youyouyou said you were gonna be away all weekend
phoebes office|rachel|oh thats right im sorry ii am early finish please been fired.]
phoebes office|phoebe|surprise look whos back 
phoebes office|arthur|hey pheebs 
phoebes office|phoebe|hey  
phoebes office|arthur|to another coworker call security. to phoebe pheebs, didnt you get fired
phoebes office|phoebe|uh, i dont think so
phoebes office|jack|phoebe
phoebes office|phoebe|jack hey
phoebes office|jack|what are you doing here
phoebes office|phoebe|all better back to work except this clown from research told me i was fired. he should do his research, huh
phoebes office|jack|well, you were fired.
phoebes office|phoebe|nuuh
phoebes office|jack|i told that guy who answered your phone.
phoebes office|phoebe|oh, okay i didnt get that message. so this doesnt countanyway, ill be in my office.
phoebes office|jack|uh, phoebe youyou dont have an office.
phoebes office|phoebe|thats all right, ill work here. this is goo, next to this plant. she picks a place in the lobby next to a plant.
phoebes office|jack|approaches her phoebe, listen
phoebes office|phoebe|youre in my office look, i have made a lot of cash for this company okay i am talking big bucks pesos yen rubles you make one little mistake
phoebes office|jack|you lost 13 million dollars.
phoebes office|phoebe|oh, so this is all about money yknow its bad enough thatow oh, you have got to be kidding
phoebes office|jack|are you all right
phoebes office|phoebe|im having another heart attack
phoebes office|jack|what
phoebes office|phoebe|im having another heart attack call 911
phoebes office|jack|take it easy. sits her down.
phoebes office|phoebe|to arthur, hes the guy calling 911 dumbass
phoebes office|woman|hey pheebs hows it going
phoebes office|phoebe|well, they fired me and im having heart attack.
phoebes office|woman|wow well, welcome back
central perk|phoebe|yeah.
central perk|rachel|hi ross
central perk|ross|hey rachel.
central perk|rachel|is joey tribbiani here
central perk|ross|umm, no.
central perk|rachel|well, if you see him, will you please tell him that im looking for him and that this i am not gonna throw up
central perk|ross|thatthats always good news. are you okay
central perk|rachel|me im great im fine im sooo good but, you know whos not great men youre a man right ross
central perk|ross|yeah.
central perk|rachel|sit down 
central perk|ross|okay. he does so. 
central perk|rachel|let me uh, let me ask you something, do wedding vows mean squat to you people and why is it that the second we tell you were going out of town, bamn there you are in bed with the neighbors dog walker
central perk|ross|were sorry.
central perk|rachel|no seriously seriously what has happened to the sanctity of marriage
central perk|ross|didnt you spend last night at joeys
central perk|rachel|aw what are you a detective
central perk|ross|look ii dont know whats going on with you and your husband and what is hopefully an adult dog walker, look can i just say not all men are like that.
central perk|rachel|oh. doesnt believe it.
central perk|ross|hey there are some men who will do whatever it takes to make their marriage work okay there are some men who will stand by andand watch as their wives engage inin what only can be described as a twosome with somesome woman she barely knows from the gym
central perk|rachel|who are these men
central perk|ross|men. i guy i know.
central perk|rachel|well, you might want to tell him it sounds like his wife is whispers gay.
central perk|ross|she is not realizes shes gay. oh my god. she is so gay i cant believe this.
central perk|rachel|good day for married people huh
central perk|ross|im sorry your husband cheated on you.
central perk|rachel|im sorry your wife is gay. i guess women arent that great either.
monica and phoebes|ross|try telling my wife that.
monica and phoebes|chandler|sticking his head in the door okay to come in
monica and phoebes|monica|yeah, come on, eat, whatever you want. dr. roger got beeped again.
monica and phoebes|chandler|yeah i know, guess who beeped him
monica and phoebes|monica|what
monica and phoebes|chandler|im the ruptured spleen. laughs. 
monica and phoebes|monica|why would you do that
monica and phoebes|chandler|because you shouldnt be with him. pause. you should be with me.
monica and phoebes|monica|really
monica and phoebes|chandler|yeah when you were talking about roger, that was killing me look, things like last night they dont just happen. yknow or at least not to me. or with the other two women, in the morning yknow i was just lying there and i couldnt wait to just go hang out with my friends, but with you i always yknow with a friend.
monica and phoebes|monica|chandler
monica and phoebes|chandler|i know you probably dont want to go out with me, yknow because i make too many jokes and ive never been in a serious relationship and i guess im not technically a doctor monica runs over and kisses him.
monica and phoebes|monica|there was just one woman, wasnt there
monica and phoebes|chandler|no, there were two.
monica and phoebes|monica|including me
central perk|chandler|oh yeah. ending credits
